Customer_ID,final_churn_probability,Risk_Level,Primary_Reason
CID01892,0.085485816,Low Risk,Engagement_Score
CID00523,0.08540882,Low Risk,Engagement_Score
CID00766,0.0853548,Low Risk,Win_Rate
CID01810,0.08530532,Low Risk,Win_Rate
CID00594,0.085298546,Low Risk,Avg_Trade_Return
CID01133,0.08520941,Low Risk,Win_Rate
CID00612,0.08513904,Low Risk,Win_Rate
CID00477,0.08483488,Low Risk,Deposits
CID00050,0.08480555,Low Risk,Withdrawals
CID01543,0.08465161,Low Risk,Email_Open_Rate
CID00796,0.084641024,Low Risk,Deposits
CID01860,0.08460704,Low Risk,Withdrawals
CID00882,0.08442015,Low Risk,Email_Open_Rate
CID01498,0.08429979,Low Risk,Withdrawal_Ratio
CID01060,0.08428891,Low Risk,Drawdown
CID00741,0.08422456,Low Risk,Login_Drop_Percent
CID01233,0.0842166,Low Risk,Withdrawals
CID01936,0.08408507,Low Risk,Avg_Trade_Return
CID00461,0.08404656,Low Risk,Win_Rate
CID00660,0.083730675,Low Risk,Withdrawal_Ratio
CID01900,0.083660446,Low Risk,Withdrawal_Ratio
CID01693,0.083653934,Low Risk,Win_Rate
CID01815,0.083587565,Low Risk,Login_Drop_Percent
CID01332,0.08356702,Low Risk,Withdrawal_Ratio
CID00588,0.08349369,Low Risk,Email_Open_Rate
CID01258,0.083121076,Low Risk,Withdrawals
CID00171,0.08312094,Low Risk,Email_Open_Rate
CID00370,0.083015904,Low Risk,Engagement_Score
CID01857,0.08297541,Low Risk,Email_Open_Rate
CID01528,0.08295493,Low Risk,Win_Rate
CID00200,0.08292869,Low Risk,Avg_Trade_Return
CID01198,0.082857996,Low Risk,Avg_Trade_Return
CID00399,0.08283028,Low Risk,Email_Open_Rate
CID01954,0.08279861,Low Risk,Account_Age
CID01341,0.0826191,Low Risk,Win_Rate
CID01872,0.082456805,Low Risk,Withdrawals
CID01871,0.082140595,Low Risk,Login_Drop_Percent
CID00538,0.082083166,Low Risk,Email_Open_Rate
CID00622,0.082065344,Low Risk,Engagement_Score
CID01833,0.08206107,Low Risk,Account_Age
CID01808,0.08204353,Low Risk,Portfolio_Value
CID00775,0.082036145,Low Risk,Withdrawal_Ratio
CID00961,0.08202867,Low Risk,Email_Open_Rate
CID01631,0.08188436,Low Risk,Withdrawal_Ratio
CID01713,0.08177885,Low Risk,Withdrawal_Ratio
CID01809,0.08169897,Low Risk,Win_Rate
CID01539,0.08158376,Low Risk,Engagement_Score
CID01861,0.08125376,Low Risk,Login_Drop_Percent
CID01950,0.08119527,Low Risk,Email_Open_Rate
CID00842,0.081155226,Low Risk,Email_Open_Rate
CID00076,0.0807805,Low Risk,Withdrawals
CID01958,0.08060538,Low Risk,Engagement_Score
CID01795,0.080595575,Low Risk,Withdrawals
CID00693,0.08051138,Low Risk,Win_Rate
CID00750,0.08050062,Low Risk,Drawdown
CID01511,0.080140315,Low Risk,Withdrawals
CID01224,0.08009839,Low Risk,Email_Open_Rate
CID00347,0.0797485,Low Risk,Win_Rate
CID01643,0.07970342,Low Risk,Win_Rate
CID00672,0.0795869,Low Risk,Win_Rate
CID00030,0.07935995,Low Risk,Win_Rate
CID00667,0.07935194,Low Risk,Win_Rate
CID00432,0.07931239,Low Risk,Win_Rate
CID00949,0.07930257,Low Risk,PnL_Percent
CID00378,0.07929237,Low Risk,Withdrawals
CID01613,0.079143085,Low Risk,Win_Rate
CID01864,0.07906037,Low Risk,Win_Rate
CID01929,0.07882523,Low Risk,Engagement_Score
CID00879,0.07878568,Low Risk,Engagement_Score
CID01247,0.078622535,Low Risk,Email_Open_Rate
CID01047,0.07860525,Low Risk,Win_Rate
CID00372,0.078435324,Low Risk,Account_Age
CID00377,0.078392535,Low Risk,Login_Drop_Percent
CID00888,0.07828919,Low Risk,Login_Drop_Percent
CID00931,0.07810913,Low Risk,Avg_Trade_Return
CID01524,0.07807389,Low Risk,Withdrawal_Ratio
CID00655,0.078045994,Low Risk,PnL_Percent
CID01245,0.0780341,Low Risk,Win_Rate
CID00559,0.07800677,Low Risk,Win_Rate
CID01497,0.07776528,Low Risk,Email_Open_Rate
CID00192,0.07772295,Low Risk,Win_Rate
CID01250,0.077399805,Low Risk,Withdrawal_Ratio
CID00444,0.077288404,Low Risk,Email_Open_Rate
CID00599,0.07720379,Low Risk,Win_Rate
CID00748,0.07705862,Low Risk,Win_Rate
CID01339,0.07705678,Low Risk,Win_Rate
CID00429,0.07705558,Low Risk,Win_Rate
CID00397,0.07702413,Low Risk,Win_Rate
CID00528,0.07690711,Low Risk,Withdrawal_Ratio
CID01066,0.076900445,Low Risk,Win_Rate
CID00280,0.07664012,Low Risk,Email_Open_Rate
CID01772,0.07658811,Low Risk,Win_Rate
CID00258,0.07657292,Low Risk,Engagement_Score
CID00728,0.076532565,Low Risk,Win_Rate
CID00721,0.07644647,Low Risk,Email_Open_Rate
CID00141,0.07642594,Low Risk,Win_Rate
CID01960,0.07636259,Low Risk,Win_Rate
CID00582,0.076280296,Low Risk,Engagement_Score
CID00561,0.07625512,Low Risk,Win_Rate
CID00435,0.076217845,Low Risk,Win_Rate
CID01502,0.07620309,Low Risk,Win_Rate
CID00914,0.07605722,Low Risk,Email_Open_Rate
CID00808,0.07575739,Low Risk,Withdrawal_Ratio
CID01189,0.07571266,Low Risk,Win_Rate
CID01145,0.075664856,Low Risk,Win_Rate
CID01904,0.07551044,Low Risk,Account_Age
CID01157,0.07536025,Low Risk,Email_Open_Rate
CID00598,0.07518172,Low Risk,Engagement_Score
CID01374,0.07518085,Low Risk,PnL_Percent
CID01329,0.075180314,Low Risk,Win_Rate
CID01292,0.07516221,Low Risk,PnL_Percent
CID00585,0.07497727,Low Risk,Email_Open_Rate
CID01062,0.07496533,Low Risk,Win_Rate
CID01509,0.0747887,Low Risk,Win_Rate
CID01020,0.07470678,Low Risk,PnL_Percent
CID01148,0.07449648,Low Risk,Engagement_Score
CID01719,0.0743919,Low Risk,Engagement_Score
CID00256,0.07431507,Low Risk,Withdrawal_Ratio
CID00992,0.07429662,Low Risk,Withdrawal_Ratio
CID00661,0.074143335,Low Risk,Email_Open_Rate
CID01302,0.074078225,Low Risk,Email_Open_Rate
CID00329,0.07401104,Low Risk,Engagement_Score
CID00683,0.07386934,Low Risk,Email_Open_Rate
CID00336,0.07385415,Low Risk,Email_Open_Rate
CID01741,0.07368121,Low Risk,Email_Open_Rate
CID01914,0.07365966,Low Risk,PnL_Percent
CID01867,0.073454894,Low Risk,Login_Drop_Percent
CID00786,0.07342952,Low Risk,Withdrawals
CID01255,0.07334471,Low Risk,Withdrawals
CID00113,0.07307252,Low Risk,Withdrawals
CID01978,0.073056296,Low Risk,PnL_Percent
CID00177,0.073017895,Low Risk,Withdrawals
CID01626,0.0727752,Low Risk,Win_Rate
CID01687,0.0727014,Low Risk,Engagement_Score
CID01923,0.07269284,Low Risk,Win_Rate
CID01672,0.072576426,Low Risk,Engagement_Score
CID01366,0.072425306,Low Risk,Win_Rate
CID01004,0.07220263,Low Risk,Withdrawals
CID00013,0.07209109,Low Risk,Engagement_Score
CID00798,0.07190113,Low Risk,Withdrawals
CID01882,0.07187116,Low Risk,PnL_Percent
CID00394,0.071811624,Low Risk,Withdrawals
CID00757,0.071687624,Low Risk,PnL_Percent
CID00935,0.07167101,Low Risk,Win_Rate
CID01911,0.07165623,Low Risk,Withdrawals
CID00603,0.07149448,Low Risk,Engagement_Score
CID00938,0.07130683,Low Risk,Account_Age
CID00962,0.07120706,Low Risk,Email_Open_Rate
CID01645,0.07115522,Low Risk,Login_Drop_Percent
CID00756,0.07109369,Low Risk,Engagement_Score
CID01856,0.07103703,Low Risk,PnL_Percent
CID00733,0.07101175,Low Risk,Win_Rate
CID00074,0.07097543,Low Risk,Drawdown
CID00679,0.070547655,Low Risk,PnL_Percent
CID00222,0.07046587,Low Risk,Win_Rate
CID00018,0.070455156,Low Risk,Win_Rate
CID00768,0.070432805,Low Risk,Win_Rate
CID00608,0.07041137,Low Risk,Win_Rate
CID00062,0.07036548,Low Risk,PnL_Percent
CID00822,0.07036438,Low Risk,Email_Open_Rate
CID00590,0.07030312,Low Risk,Withdrawals
CID00602,0.070080884,Low Risk,Withdrawal_Ratio
CID01595,0.07008003,Low Risk,Email_Open_Rate
CID00215,0.070062906,Low Risk,Email_Open_Rate
CID01002,0.07001269,Low Risk,Engagement_Score
CID01896,0.06993426,Low Risk,Win_Rate
CID00788,0.0698893,Low Risk,Portfolio_Value
CID01766,0.069773935,Low Risk,Win_Rate
CID01445,0.06974027,Low Risk,Win_Rate
CID01315,0.06966557,Low Risk,PnL_Percent
CID01955,0.069647744,Low Risk,Login_Drop_Percent
CID01182,0.06953163,Low Risk,Win_Rate
CID00578,0.06938399,Low Risk,Withdrawal_Ratio
CID00691,0.06937073,Low Risk,Push_Click_Rate
CID01168,0.06930636,Low Risk,Email_Open_Rate
CID01674,0.068523616,Low Risk,Withdrawal_Ratio
CID01962,0.06846786,Low Risk,Email_Open_Rate
CID00281,0.06833223,Low Risk,Win_Rate
CID00309,0.068264835,Low Risk,Win_Rate
CID01915,0.068138346,Low Risk,Win_Rate
CID01370,0.068058975,Low Risk,Email_Open_Rate
CID01945,0.06799884,Low Risk,Engagement_Score
CID00979,0.06785233,Low Risk,Login_Drop_Percent
CID00417,0.06781478,Low Risk,Login_Drop_Percent
CID01784,0.06777741,Low Risk,Email_Open_Rate
CID01585,0.06756237,Low Risk,Withdrawals
CID01689,0.06754645,Low Risk,Login_Drop_Percent
CID00915,0.06724394,Low Risk,Withdrawals
CID01281,0.06710175,Low Risk,Withdrawal_Ratio
CID00925,0.06708761,Low Risk,PnL_Percent
CID01853,0.06696538,Low Risk,Engagement_Score
CID01257,0.066906616,Low Risk,Deposits
CID00046,0.066655554,Low Risk,Email_Open_Rate
CID01152,0.06647704,Low Risk,Email_Open_Rate
CID01845,0.06640833,Low Risk,PnL_Percent
CID00428,0.06625235,Low Risk,PnL_Percent
CID00797,0.06619573,Low Risk,Win_Rate
CID00416,0.06617662,Low Risk,Deposits
CID00031,0.06589788,Low Risk,Withdrawals
CID01132,0.06581633,Low Risk,Withdrawal_Ratio
CID00960,0.06553044,Low Risk,Login_Drop_Percent
CID01249,0.065448485,Low Risk,Withdrawals
CID01633,0.06534516,Low Risk,Withdrawals
CID00279,0.06533174,Low Risk,Avg_Trade_Return
CID00953,0.06522233,Low Risk,Email_Open_Rate
CID00314,0.065125294,Low Risk,Email_Open_Rate
CID00008,0.06492119,Low Risk,Withdrawals
CID00723,0.06467936,Low Risk,Email_Open_Rate
CID00907,0.06458968,Low Risk,Withdrawals
CID00331,0.06443227,Low Risk,Email_Open_Rate
CID01208,0.06432231,Low Risk,Login_Drop_Percent
CID01850,0.06413246,Low Risk,Win_Rate
CID01167,0.063715346,Low Risk,Win_Rate
CID00156,0.063493714,Low Risk,Withdrawals
CID00697,0.06344144,Low Risk,Login_Drop_Percent
CID01760,0.06337368,Low Risk,Win_Rate
CID00944,0.063290894,Low Risk,Email_Open_Rate
CID01156,0.06323986,Low Risk,Withdrawal_Ratio
CID00892,0.063179545,Low Risk,Withdrawals
CID00521,0.06307964,Low Risk,Withdrawal_Ratio
CID00596,0.06304241,Low Risk,PnL_Percent
CID00818,0.06302809,Low Risk,Email_Open_Rate
CID01898,0.062875606,Low Risk,Win_Rate
CID01533,0.062831506,Low Risk,Win_Rate
CID00199,0.0626486,Low Risk,Email_Open_Rate
CID01098,0.06255002,Low Risk,Withdrawal_Ratio
CID01076,0.06233006,Low Risk,Email_Open_Rate
CID00168,0.062283818,Low Risk,Withdrawals
CID00206,0.06227557,Low Risk,Withdrawal_Ratio
CID00704,0.062227275,Low Risk,Login_Drop_Percent
CID01468,0.06192895,Low Risk,Withdrawals
CID01365,0.061788455,Low Risk,Withdrawals
CID00630,0.061625697,Low Risk,Account_Age
CID00534,0.061299227,Low Risk,Withdrawals
CID00274,0.061226454,Low Risk,Withdrawals
CID00381,0.060888305,Low Risk,PnL_Percent
CID00155,0.06078421,Low Risk,Login_Drop_Percent
CID00680,0.06071797,Low Risk,Email_Open_Rate
CID00746,0.06071413,Low Risk,Withdrawal_Ratio
CID01813,0.060591016,Low Risk,Withdrawal_Ratio
CID01223,0.060436837,Low Risk,Email_Open_Rate
CID00181,0.060120847,Low Risk,Engagement_Score
CID01314,0.059907276,Low Risk,Withdrawals
CID01508,0.059791557,Low Risk,Withdrawals
CID01608,0.05968647,Low Risk,Engagement_Score
CID01989,0.059396952,Low Risk,Win_Rate
CID00093,0.05922526,Low Risk,Win_Rate
CID00811,0.05918644,Low Risk,Win_Rate
CID01412,0.05915745,Low Risk,Withdrawal_Ratio
CID00240,0.059088245,Low Risk,Withdrawals
CID00375,0.058362555,Low Risk,Login_Drop_Percent
CID00826,0.058297914,Low Risk,Engagement_Score
CID01656,0.058134142,Low Risk,PnL_Percent
CID01605,0.058101356,Low Risk,Withdrawals
CID01307,0.058066268,Low Risk,Win_Rate
CID00508,0.057675943,Low Risk,Login_Drop_Percent
CID01295,0.05742332,Low Risk,Withdrawal_Ratio
CID00026,0.057322133,Low Risk,PnL_Percent
CID01668,0.05725862,Low Risk,Email_Open_Rate
CID00934,0.057189588,Low Risk,Login_Drop_Percent
CID00098,0.05682342,Low Risk,Engagement_Score
CID01702,0.056797393,Low Risk,Email_Open_Rate
CID01504,0.05585004,Low Risk,Win_Rate
CID01363,0.05577915,Low Risk,Withdrawals
CID01671,0.05571128,Low Risk,Withdrawals
CID00229,0.05554554,Low Risk,Email_Open_Rate
CID00613,0.05544655,Low Risk,Withdrawals
CID01276,0.055378124,Low Risk,Withdrawals
CID00043,0.055203788,Low Risk,Email_Open_Rate
CID00051,0.055104624,Low Risk,Win_Rate
CID00193,0.055032782,Low Risk,Portfolio_Value
CID00327,0.05495331,Low Risk,Withdrawals
CID01383,0.05487893,Low Risk,Login_Drop_Percent
CID00119,0.054689102,Low Risk,Email_Open_Rate
CID01044,0.054608606,Low Risk,Email_Open_Rate
CID00909,0.054059234,Low Risk,Withdrawal_Ratio
CID01518,0.053851586,Low Risk,Win_Rate
CID01100,0.05376634,Low Risk,Withdrawal_Ratio
CID01301,0.053382266,Low Risk,Engagement_Score
CID00196,0.053273275,Low Risk,Withdrawals
CID00801,0.05317442,Low Risk,Withdrawal_Ratio
CID01054,0.052784394,Low Risk,Withdrawals
CID01803,0.052564796,Low Risk,Login_Drop_Percent
CID01739,0.052533127,Low Risk,Withdrawal_Ratio
CID01139,0.052409146,Low Risk,Withdrawal_Ratio
CID00036,0.05177224,Low Risk,Email_Open_Rate
CID01722,0.051728673,Low Risk,Deposits
CID01045,0.05171022,Low Risk,Win_Rate
CID00532,0.051703263,Low Risk,Engagement_Score
CID00830,0.051076554,Low Risk,Withdrawal_Ratio
CID01354,0.050962724,Low Risk,Withdrawals
CID00556,0.050882712,Low Risk,Email_Open_Rate
CID00316,0.05059054,Low Risk,Login_Drop_Percent
CID00918,0.050436858,Low Risk,Withdrawals
CID00923,0.050348297,Low Risk,Withdrawals
CID01400,0.05032254,Low Risk,Withdrawals
CID01560,0.05027947,Low Risk,Win_Rate
CID00774,0.050155673,Low Risk,Withdrawals
CID00132,0.050024174,Low Risk,Win_Rate
CID00647,0.04990385,Low Risk,Deposits
CID00092,0.04968757,Low Risk,Withdrawals
CID00917,0.048827764,Low Risk,Withdrawals
CID01536,0.048360705,Low Risk,Win_Rate
CID01600,0.048209175,Low Risk,Withdrawals
CID00905,0.04818446,Low Risk,Withdrawal_Ratio
CID00123,0.047982506,Low Risk,Login_Drop_Percent
CID00670,0.047900748,Low Risk,Withdrawals
CID01144,0.047635008,Low Risk,Email_Open_Rate
CID01086,0.047053568,Low Risk,Withdrawals
CID00623,0.046802063,Low Risk,Email_Open_Rate
CID00942,0.046505496,Low Risk,Deposits
CID00357,0.045892082,Low Risk,Withdrawals
CID01644,0.045714866,Low Risk,Account_Age
CID01529,0.045439173,Low Risk,Login_Drop_Percent
CID01910,0.045027606,Low Risk,Withdrawal_Ratio
CID01037,0.044143416,Low Risk,Withdrawals
CID00474,0.043152984,Low Risk,Withdrawals
CID01623,0.04262896,Low Risk,Deposits
CID01469,0.04223399,Low Risk,Engagement_Score
CID00644,0.04121061,Low Risk,Withdrawals
CID00827,0.04054528,Low Risk,Withdrawals
CID00783,0.04048667,Low Risk,Withdrawals
CID01105,0.040291976,Low Risk,Withdrawals
CID01512,0.04013975,Low Risk,Email_Open_Rate
CID00466,0.039497484,Low Risk,Login_Drop_Percent
CID01446,0.03931395,Low Risk,Withdrawals
CID01083,0.03921076,Low Risk,Withdrawals
CID00884,0.03911325,Low Risk,Login_Drop_Percent
CID00910,0.039087325,Low Risk,Withdrawals
CID01470,0.03899625,Low Risk,Deposits
CID01013,0.038937964,Low Risk,Withdrawals
CID00264,0.03783972,Low Risk,Withdrawals
CID01459,0.03735376,Low Risk,Withdrawals
CID01998,0.037005533,Low Risk,PnL_Percent
CID01541,0.036655944,Low Risk,Withdrawals
CID01842,0.036047652,Low Risk,Withdrawals
CID01589,0.036018606,Low Risk,Withdrawals
CID00174,0.032747127,Low Risk,Withdrawals
CID00519,0.03241984,Low Risk,Login_Drop_Percent
CID00389,0.03198196,Low Risk,Withdrawals
CID01788,0.03144073,Low Risk,Withdrawals
CID00844,0.031388648,Low Risk,Withdrawals
CID01778,0.031384993,Low Risk,Engagement_Score
CID01007,0.030103073,Low Risk,Withdrawals
CID00475,0.029504195,Low Risk,Withdrawal_Ratio
CID00423,0.028955918,Low Risk,Withdrawals
CID00337,0.028617151,Low Risk,Withdrawals
CID01804,0.0269147,Low Risk,Withdrawals
CID01734,0.02410387,Low Risk,Withdrawals
CID00058,0.022283213,Low Risk,Withdrawals
